area,source_file,key,plural_category,plural_category_required_for_locales,english_source,context,placeholders_keep_exact,glossary_terms_to_review,current_de,current_es,current_fr,current_ja,current_ko,current_pl,current_pt-br,current_pt-pt,current_ru,current_zh-cn,current_zh-tw
host,l10n/bundle.l10n.json,Push rejected because the remote branch contains commits that are not in your local branch. Rebase and push now?,,,Push rejected because the remote branch contains commits that are not in your local branch. Rebase and push now?,Extension-host confirmation prompt or quick pick question.,,branch; Rebase; remote; Push; push,"Push abgelehnt, da der Remote-Branch Commits enthält, die nicht in Ihrem lokalen Branch vorhanden sind. Rebase und Push jetzt durchführen?",Se rechazó el envío porque la rama remota contiene confirmaciones que no están en tu rama local. ¿Rebase y envía ahora?,La requête a été refusée car la branche distante contient des commits absents de votre branche locale. Faut-il rebaser et tenter une nouvelle requête ?,リモートブランチにローカルブランチに存在しないコミットが含まれているため、プッシュが拒否されました。リベースして今すぐプッシュしますか？,원격 브랜치에 로컬 브랜치에 없는 커밋이 포함되어 있어 푸시가 거부되었습니다. 지금 리베이스하고 푸시하시겠습니까?,"Wysłanie odrzucone, ponieważ gałąź zdalna zawiera commity, których nie ma w gałęzi lokalnej. Czy teraz należy zmienić bazę i przesłać zmiany?",O push foi rejeitado porque o branch remoto contém commits que não estão presentes no seu branch local. Deseja fazer um rebase e enviar novamente?,O push foi rejeitado porque o branch remoto contém commits que não estão presentes no seu branch local. Deseja fazer um rebase e enviar novamente?,"Отправка отклонена, поскольку удаленная ветка содержит коммиты, отсутствующие в вашей локальной ветке. Перебазировать и отправить сейчас?",推送被拒绝，因为远程分支包含本地分支中不存在的提交。现在是否要变基并推送？,推送被拒絕，因為遠端分支包含本地分支中不存在的提交。現在是否要變基並推送？
host,l10n/bundle.l10n.json,Rebased and pushed current branch.,,,Rebased and pushed current branch.,"Extension-host runtime notification, command label, quick pick text, or status message.",,branch,Rebased und aktueller Branch gepusht.,Rebase y rama actual enviada.,Rebasé et poussé sur la branche actuelle.,リベースして現在のブランチをプッシュしました。,리베이스 후 현재 브랜치를 푸시했습니다.,Ponownie bazowano i wypchnięto bieżącą gałąź.,Rebaseado e enviado o branch atual.,Rebaseado e enviado o branch atual.,Текущая ветка перебазирована и отправлена.,已变基并推送当前分支。,已變基並推送目前分支。
host,l10n/bundle.l10n.json,Remote name for the new repository,,,Remote name for the new repository,"Extension-host runtime notification, command label, quick pick text, or status message.",,Remote,Remote-Name für das neue Repository,Nombre remoto para el nuevo repositorio,Nom distant du nouveau dépôt,新しいリポジトリのリモート名,새 저장소의 원격 이름,Zdalna nazwa nowego repozytorium,Nome remoto para o novo repositório,Nome remoto para o novo repositório,Удаленное имя для нового репозитория,新仓库的远程名称,新倉庫的遠端名稱
host,l10n/bundle.l10n.json,Repository initialized.,,,Repository initialized.,"Extension-host runtime notification, command label, quick pick text, or status message.",,,Repository initialisiert.,Repositorio inicializado.,Référentiel initialisé.,リポジトリが初期化されました。,저장소가 초기화되었습니다.,Repozytorium zostało zainicjowane.,Repositório inicializado.,Repositório inicializado.,Репозиторий инициализирован.,存储库已初始化。,儲存庫已初始化。
host,l10n/bundle.l10n.json,Repository name,,,Repository name,"Extension-host runtime notification, command label, quick pick text, or status message.",,,Repository-Name,Nombre del repositorio,Nom du dépôt,リポジトリ名,저장소 이름,Nazwa repozytorium,Nome do repositório,Nome do repositório,Название репозитория,仓库名称,倉庫名稱
host,l10n/bundle.l10n.json,Rollback all changes?,,,Rollback all changes?,Extension-host confirmation prompt or quick pick question.,,,Alle Änderungen rückgängig machen?,¿Revertir todos los cambios?,Annuler toutes les modifications ?,すべての変更をロールバックしますか？,모든 변경 사항을 되돌리시겠습니까?,Cofnąć wszystkie zmiany?,Reverter todas as alterações?,Reverter todas as alterações?,Отменить все изменения?,回滚所有更改？,回滾所有更改？
host,l10n/bundle.l10n.json,Save this token for future use?,,,Save this token for future use?,Extension-host confirmation prompt or quick pick question.,,,Dieses Token für die spätere Verwendung aufbewahren?,¿Guardar este token para usarlo en el futuro?,Conserver ce jeton pour une utilisation ultérieure ?,このトークンを将来のために保存しますか？,나중에 사용하기 위해 이 토큰을 저장하시겠습니까?,Zapisać ten token do wykorzystania w przyszłości?,Salvar este token para uso futuro?,Guardar este token para uso futuro?,Сохранить этот токен для дальнейшего использования?,是否保存此令牌以备将来使用？,是否儲存此權杖以備將來使用？
host,l10n/bundle.l10n.json,Saved GitLab token cleared.,,,Saved GitLab token cleared.,"Extension-host runtime notification, command label, quick pick text, or status message.",,GitLab,Gespeichertes GitLab-Token gelöscht.,Token de GitLab guardado borrado.,Jeton GitLab enregistré supprimé.,保存されていたGitLabトークンが削除されました。,저장된 GitLab 토큰이 삭제되었습니다.,Zapisany token GitLab został wyczyszczony.,Token do GitLab salvo e apagado.,Token do GitLab salvo e apagado.,Сохраненный токен GitLab очищен.,已清除已保存的 GitLab 令牌。,已清除已儲存的 GitLab 令牌。
host,l10n/bundle.l10n.json,Search or select a repository to clone,,,Search or select a repository to clone,"Extension-host runtime notification, command label, quick pick text, or status message.",,,Suchen oder wählen Sie ein Repository zum Klonen aus.,Busca o selecciona un repositorio para clonar.,Recherchez ou sélectionnez un dépôt à cloner,クローンするリポジトリを検索または選択する,복제할 저장소를 검색하거나 선택하세요.,Wyszukaj lub wybierz repozytorium do sklonowania,Pesquise ou selecione um repositório para clonar.,Pesquise ou selecione um repositório para clonar.,Найдите или выберите репозиторий для клонирования.,搜索或选择要克隆的存储库,搜尋或選擇要複製的儲存庫
host,l10n/bundle.l10n.json,Select a detected JetBrains IDE to use as the merge tool,,,Select a detected JetBrains IDE to use as the merge tool,"Extension-host prompt, validation, or error/empty-state message.",,JetBrains; IDE; merge,"Wählen Sie eine erkannte JetBrains IDE aus, die als Merge-Tool verwendet werden soll.",Seleccione un IDE de JetBrains detectado para usarlo como herramienta de fusión.,Sélectionnez un environnement de développement intégré JetBrains détecté à utiliser comme outil de fusion.,マージツールとして使用する、検出されたJetBrains IDEを選択してください。,감지된 JetBrains IDE 중에서 병합 도구로 사용할 IDE를 선택하세요.,"Wybierz wykryte środowisko IDE JetBrains, którego chcesz użyć jako narzędzia do scalania",Selecione um IDE da JetBrains detectado para usar como ferramenta de mesclagem.,Selecione um IDE da JetBrains detectado para usar como ferramenta de mesclagem.,"Выберите обнаруженную среду разработки JetBrains IDE, которая будет использоваться в качестве инструмента слияния.",选择检测到的 JetBrains IDE 用作合并工具,選擇偵測到的 JetBrains IDE 用作合併工具
host,l10n/bundle.l10n.json,Select a folder to initialize a Git repository,,,Select a folder to initialize a Git repository,"Extension-host prompt, validation, or error/empty-state message.",,Git,"Wählen Sie einen Ordner aus, um ein Git-Repository zu initialisieren.",Seleccione una carpeta para inicializar un repositorio Git.,Sélectionnez un dossier pour initialiser un dépôt Git,Gitリポジトリを初期化するフォルダを選択してください,Git 저장소를 초기화할 폴더를 선택하세요.,"Wybierz folder, aby zainicjować repozytorium Git",Selecione uma pasta para inicializar um repositório Git.,Selecione uma pasta para inicializar um repositório Git.,Выберите папку для инициализации репозитория Git.,选择一个文件夹来初始化 Git 仓库,選擇一個資料夾來初始化 Git 倉庫
host,l10n/bundle.l10n.json,Select Destination,,,Select Destination,"Extension-host prompt, validation, or error/empty-state message.",,,Ziel auswählen,Seleccione destino,Sélectionnez votre destination,目的地を選択してください,목적지를 선택하세요,Wybierz miejsce docelowe,Selecione o destino,Selecione o destino,Выберите пункт назначения,选择目标位置,選擇目標位置
host,l10n/bundle.l10n.json,Select files to commit.,,,Select files to commit.,"Extension-host prompt, validation, or error/empty-state message.",,commit,Dateien zum Commit auswählen.,Seleccione los archivos que desea confirmar.,Sélectionnez les fichiers à valider.,コミットするファイルを選択してください。,커밋할 파일을 선택하세요.,Wybierz pliki do zatwierdzenia.,Selecione os arquivos que deseja confirmar.,Selecione os arquivos que deseja confirmar.,Выберите файлы для фиксации изменений.,选择要提交的文件。,選擇要提交的文件。
host,l10n/bundle.l10n.json,Select IntelliGit repository,,,Select IntelliGit repository,"Extension-host prompt, validation, or error/empty-state message.",,IntelliGit,IntelliGit-Repository auswählen,Seleccione el repositorio IntelliGit,Sélectionner le dépôt IntelliGit,IntelliGitリポジトリを選択してください,IntelliGit 저장소를 선택하세요,Wybierz repozytorium IntelliGit,Selecione o repositório IntelliGit,Selecione o repositório IntelliGit,Выберите репозиторий IntelliGit,选择 IntelliGit 存储库,選擇 IntelliGit 儲存庫
host,l10n/bundle.l10n.json,Selected file is outside the current IntelliGit repository workspace.,,,Selected file is outside the current IntelliGit repository workspace.,"Extension-host runtime notification, command label, quick pick text, or status message.",,IntelliGit,Die ausgewählte Datei befindet sich außerhalb des aktuellen IntelliGit-Repository-Arbeitsbereichs.,El archivo seleccionado se encuentra fuera del espacio de trabajo actual del repositorio IntelliGit.,Le fichier sélectionné se trouve en dehors de l'espace de travail actuel du dépôt IntelliGit.,選択されたファイルは、現在のIntelliGitリポジトリワークスペース外にあります。,선택한 파일이 현재 IntelliGit 저장소 작업 공간 외부에 있습니다.,Wybrany plik znajduje się poza bieżącym obszarem roboczym repozytorium IntelliGit.,O arquivo selecionado está fora do espaço de trabalho atual do repositório IntelliGit.,O arquivo selecionado está fora do espaço de trabalho atual do repositório IntelliGit.,Выбранный файл находится за пределами текущей рабочей области репозитория IntelliGit.,所选文件位于当前 IntelliGit 存储库工作区之外。,所選檔案位於目前 IntelliGit 儲存庫工作區之外。
